date,beds,psf,area,price
2021-06-01,1,4.96,450,2350
2021-06-01,2,3.76,850,3200
2021-05-01,1,3.98,550,2100
2021-05-01,2,3.02,950,2800
2021-05-01,2,3.15,950,2850
2021-05-01,2,3.47,850,2950
2021-05-01,1,4.17,550,2200
2021-05-01,1,4.85,450,2300
2021-04-01,1,4.64,450,2200
2021-04-01,3,2.81,1250,3600
2021-04-01,2,3.35,850,2850
2021-04-01,1,4.22,450,2000
2021-04-01,2,3.29,850,2800
2021-04-01,2,3.51,850,2980
2021-04-01,1,4.85,450,2300
2021-04-01,2,3.1,950,2800
2021-03-01,2,3.02,850,2700
2021-03-01,2,3.29,850,2800
2021-03-01,2,3.06,850,2600
2021-03-01,2,3.15,950,2850
2021-03-01,1,4.43,450,2100
2021-03-01,1,4.07,450,1930
2021-03-01,2,3.06,850,2600
2021-02-01,2,3.18,850,2700
2021-02-01,2,2.0,1050,2200
2021-02-01,3,2.42,1450,3600
2021-02-01,2,4.04,950,3650
2021-02-01,1,4.54,450,2150
2021-02-01,2,3.1,950,2800
2021-01-01,2,3.14,850,2800
2021-01-01,1,5.06,450,2400
2021-01-01,1,4.22,450,2000
2020-12-01,1,4.54,450,2150
2020-12-01,1,4.22,450,2000
2020-12-01,2,3.41,850,2900
2020-12-01,2,3.1,950,2800
2020-12-01,1,3.8,550,2000
2020-12-01,3,2.34,1250,3000
2020-12-01,2,2.99,950,2700
2020-12-01,1,4.22,450,2000
2020-11-01,2,3.1,950,2800
2020-11-01,1,4.17,550,2200
2020-11-01,1,4.23,450,2000
2020-11-01,1,4.36,550,2300
2020-11-01,1,4.36,550,2300
2020-11-01,2,2.99,950,2700
2020-11-01,2,2.99,950,2700
2020-10-01,2,2.88,950,2600
2020-10-01,2,3.14,850,2675
2020-10-01,1,4.43,450,2100
2020-10-01,2,3.08,950,2850
2020-10-01,2,3.54,950,3200
2020-10-01,3,2.81,1250,3600
2020-10-01,2,3.32,950,3000
2020-10-01,2,3.1,950,2800
2020-10-01,3,2.11,1650,3500
2020-10-01,2,3.24,850,2750
2020-10-01,1,3.8,550,2000
2020-10-01,2,4.04,950,3650
2020-09-01,2,2.88,950,2600
2020-09-01,2,3.24,950,3000
2020-09-01,2,3.29,850,2800
2020-09-01,1,4.22,450,2000
2020-09-01,1,3.8,550,2000
2020-09-01,2,3.1,950,2800
2020-08-01,2,3.29,850,2800
2020-08-01,2,3.17,850,2700
2020-08-01,1,3.8,550,2000
2020-08-01,2,3.1,950,2800
2020-08-01,2,3.29,850,2800
2020-07-01,2,3.14,850,2800
2020-07-01,2,2.76,950,2700
2020-07-01,2,3.14,850,2800
2020-07-01,2,3.18,850,2700
2020-07-01,2,3.1,950,2800
2020-07-01,2,3.26,950,2950
2020-07-01,2,3.21,950,2900
2020-07-01,2,3.35,850,2850
2020-07-01,2,3.06,850,2600
2020-07-01,1,3.79,550,2000
2020-07-01,1,4.22,450,2000
2020-07-01,2,3.06,850,2600
2020-07-01,2,3.29,850,2800
2020-07-01,1,4.01,450,1900
2020-07-01,2,4.04,950,3650
2020-06-01,1,3.51,550,2000
2020-06-01,2,3.03,950,2800
2020-06-01,2,2.92,950,2700
2020-06-01,1,4.01,450,1900
2020-06-01,3,1.96,1750,3400
2020-06-01,2,3.04,950,2750
2020-06-01,2,2.96,1050,3000
2020-06-01,2,3.29,850,2800
2020-06-01,1,4.22,450,2000
2020-05-01,1,4.85,450,2300
2020-05-01,2,3.21,950,2900
2020-05-01,1,5.06,450,2400
2020-04-01,1,3.9,450,1850
2020-04-01,3,2.81,1250,3600
2020-04-01,1,4.22,450,2000
2020-04-01,1,4.22,450,2000
2020-04-01,3,3.08,1250,3950
2020-04-01,3,2.65,1250,3400
2020-04-01,1,4.64,450,2200
2020-04-01,2,2.27,950,2050
2020-03-01,1,3.8,550,2000
2020-03-01,2,3.18,850,2700
2020-03-01,2,3.1,950,2800
2020-03-01,1,4.33,450,2050
2020-03-01,2,2.87,950,2600
2020-03-01,1,4.12,450,1950
2020-03-01,1,3.88,550,2050
2020-03-01,3,2.81,1250,3600
2020-03-01,1,3.98,550,2100
2020-03-01,2,3.47,850,2950
2020-03-01,1,4.22,450,2000
2020-03-01,2,3.29,850,2800
2020-03-01,2,3.18,850,2700
2020-03-01,2,2.17,1050,2200
2020-02-01,2,3.1,950,2800
2020-02-01,2,3.35,850,2850
2020-02-01,2,3.06,850,2600
2020-02-01,3,2.71,1450,3800
2020-02-01,3,3.12,1250,4000
2020-01-01,3,3.19,1250,3950
2020-01-01,1,4.44,450,2100
2020-01-01,2,3.53,850,3000
2020-01-01,1,4.43,450,2100
2019-12-01,2,3.07,1250,3800
2019-12-01,3,1.89,1750,3300
2019-12-01,2,3.06,850,2600
2019-12-01,2,2.99,950,2700
2019-12-01,2,3.04,950,2750
2019-12-01,1,4.64,450,2200
2019-12-01,3,1.99,1650,3300
2019-11-01,3,3.23,1250,4000
2019-11-01,2,3.47,850,2950
2019-11-01,3,1.72,1750,3000
2019-11-01,2,3.08,950,2850
2019-11-01,2,3.53,850,3000
2019-11-01,2,3.21,950,2900
2019-11-01,3,2.0,2150,4300
2019-11-01,0,5.11,450,2300
2019-11-01,1,4.18,550,2300
2019-10-01,2,3.1,950,2800
2019-10-01,3,1.92,1750,3350
2019-10-01,1,3.98,550,2100
2019-10-01,2,3.14,950,2900
2019-10-01,3,1.99,2250,4500
2019-09-01,2,3.13,950,2900
2019-09-01,1,4.22,450,2000
2019-09-01,3,1.99,1750,3450
2019-09-01,0,4.44,450,2000
2019-08-01,2,3.14,850,2800
2019-08-01,1,4.28,550,2300
2019-08-01,3,2.42,1450,3600
2019-08-01,1,3.64,550,2000
2019-08-01,2,2.84,950,2700
2019-08-01,2,3.18,850,2700
2019-08-01,0,4.22,450,1900
2019-08-01,2,3.29,850,2800
2019-07-01,2,2.73,950,2700
2019-07-01,2,2.91,850,2600
2019-07-01,1,3.98,550,2100
2019-07-01,1,4.85,450,2300
2019-07-01,2,3.35,850,2850
2019-07-01,2,3.21,950,2900
2019-07-01,2,3.29,850,2800
2019-07-01,2,2.95,950,2800
2019-07-01,0,4.22,450,1900
2019-07-01,2,3.16,950,3000
2019-07-01,2,2.74,950,2600
2019-07-01,1,3.64,550,2000
2019-06-01,2,2.99,950,2700
2019-06-01,2,3.31,950,3000
2019-06-01,1,4.01,450,1900
2019-06-01,2,2.91,1050,3060
2019-06-01,2,2.84,950,2700
2019-06-01,2,2.86,1050,3000
2019-06-01,2,2.89,950,2750
2019-05-01,2,3.94,950,3650
2019-05-01,0,5.33,450,2400
2019-04-01,2,3.21,950,2900
2019-04-01,2,3.04,950,2750
2019-04-01,2,3.29,850,2800
2019-04-01,2,3.06,850,2600
2019-04-01,2,3.43,950,3100
2019-04-01,2,3.35,850,2850
2019-04-01,0,4.44,450,2000
2019-04-01,2,3.05,950,2900
2019-04-01,0,4.44,450,2000
2019-04-01,2,3.11,950,2950
2019-04-01,0,4.29,450,1930
2019-04-01,2,3.53,850,3000
2019-03-01,2,2.81,950,2750
2019-03-01,1,3.98,550,2100
2019-03-01,2,2.99,950,2700
2019-03-01,1,4.07,550,2150
2019-03-01,1,4.22,450,2000
2019-03-01,2,3.18,850,2700
2019-03-01,1,4.43,450,2100
2019-03-01,1,3.8,550,2000
2019-03-01,2,2.88,850,2450
2019-03-01,2,3.29,850,2800
2019-03-01,2,3.14,1050,3300
2019-02-01,2,3.06,850,2600
2019-02-01,1,3.51,550,2000
2019-02-01,1,4.23,450,2000
2019-02-01,2,2.99,950,2700
2019-02-01,2,3.1,950,2800
2019-02-01,2,3.06,850,2600
2019-02-01,2,2.95,950,2800
2019-02-01,0,4.44,450,2000
2019-01-01,1,4.17,550,2200
2019-01-01,1,4.02,450,1900
2019-01-01,2,2.97,950,2750
2018-12-01,2,2.99,950,2700
2018-12-01,1,3.8,550,2000
2018-12-01,2,3.41,850,2900
2018-12-01,0,4.89,450,2200
2018-11-01,3,1.72,1750,3000
2018-11-01,1,4.17,550,2200
2018-11-01,3,2.14,1650,3600
2018-11-01,1,4.09,550,2250
2018-10-01,2,3.0,950,2850
2018-09-01,2,3.29,850,2800
2018-09-01,1,3.86,550,2200
2018-09-01,1,4.12,450,2000
2018-09-01,2,2.84,950,2700
2018-09-01,3,2.88,1250,3600
2018-08-01,2,3.1,950,2800
2018-08-01,1,4.01,450,1900
2018-08-01,2,3.17,850,2700
2018-08-01,2,2.99,950,2700
2018-08-01,2,3.24,950,3000
2018-08-01,2,3.29,850,2800
2018-08-01,1,3.6,550,1900
2018-08-01,2,3.05,950,2900
2018-08-01,2,3.06,850,2600
2018-08-01,2,3.29,850,2800
2018-08-01,2,2.95,950,2800
2018-08-01,1,3.55,550,1950
2018-07-01,2,2.91,850,2600
2018-07-01,2,2.99,950,2700
2018-07-01,2,3.2,950,2900
2018-07-01,2,2.9,950,2688
2018-07-01,1,4.22,450,2000
2018-07-01,1,4.64,450,2200
2018-07-01,2,3.18,850,2700
2018-07-01,1,4.43,450,2100
2018-07-01,2,2.74,950,2600
2018-07-01,2,3.05,950,2900
2018-07-01,2,2.89,950,2750
2018-06-01,1,4.2,450,1900
2018-06-01,2,3.14,850,2800
2018-06-01,1,3.8,550,2000
2018-06-01,2,2.97,950,2750
2018-06-01,2,3.1,950,2800
2018-06-01,0,4.22,450,1900
2018-06-01,2,3.29,850,2800
2018-05-01,2,3.03,950,2800
2018-05-01,2,2.99,950,2700
2018-05-01,2,3.94,950,3650
2018-04-01,3,2.89,1250,3700
2018-04-01,2,2.93,950,2650
2018-04-01,2,2.95,950,2700
2018-04-01,3,2.75,1250,3400
2018-04-01,2,3.1,950,2800
2018-04-01,3,3.15,1250,3900
2018-04-01,2,3.06,850,2600
2018-04-01,3,3.19,1250,3950
2018-04-01,2,3.18,850,2700
2018-04-01,2,3.29,850,2800
2018-04-01,2,3.18,850,2700
2018-04-01,3,2.96,1250,3700
2018-04-01,0,4.0,450,1800
2018-04-01,0,4.44,450,2000
2018-03-01,2,3.24,850,2750
2018-03-01,2,2.87,1050,2900
2018-03-01,2,2.91,950,2850
2018-03-01,2,2.87,950,2600
2018-03-01,3,2.65,1250,3400
2018-03-01,2,2.99,950,2700
2018-03-01,2,3.18,850,2700
2018-03-01,1,3.79,550,2000
2018-03-01,3,2.03,1650,3400
2018-03-01,0,4.33,450,1950
2018-03-01,0,4.44,450,2000
2018-03-01,2,3.24,850,2750
2018-02-01,2,2.94,1050,3100
2018-02-01,2,2.92,950,2700
2018-02-01,2,3.18,850,2700
2018-02-01,1,3.8,550,2000
2018-02-01,2,2.79,1250,3450
2018-02-01,2,3.06,850,2600
2018-02-01,0,4.44,450,2000
2018-01-01,1,4.22,450,2000
2018-01-01,3,3.15,1250,3900
2018-01-01,2,3.53,850,3000
2018-01-01,0,4.0,450,1800
2017-12-01,2,3.06,850,2600
2017-12-01,3,2.81,1250,3600
2017-12-01,1,4.01,450,1900
2017-12-01,2,2.88,950,2600
2017-12-01,3,3.04,1250,3800
2017-12-01,0,4.67,450,2100
2017-11-01,1,4.27,550,2250
2017-11-01,2,2.92,950,2700
2017-11-01,0,5.11,450,2300
2017-11-01,0,5.33,450,2400
2017-10-01,2,2.92,950,2700
2017-10-01,1,3.8,550,2000
2017-10-01,3,1.99,2250,4500
2017-10-01,2,3.05,950,2900
2017-09-01,2,3.17,850,2700
2017-09-01,2,3.07,1250,3800
2017-09-01,2,3.06,850,2600
2017-09-01,1,4.34,450,2100
2017-09-01,2,3.13,950,2900
2017-09-01,2,3.1,950,2800
2017-09-01,1,4.01,450,1900
2017-09-01,3,3.04,1250,3800
2017-09-01,0,4.33,450,1950
2017-09-01,2,3.41,850,2900
2017-09-01,2,2.95,950,2800
2017-08-01,3,2.42,1450,3600
2017-08-01,1,4.44,450,2100
2017-08-01,1,4.01,450,1900
2017-08-01,2,2.81,950,2600
2017-08-01,1,3.79,550,2000
2017-08-01,2,3.18,850,2700
2017-08-01,2,3.0,950,2850
2017-08-01,1,3.55,550,1950
2017-08-01,2,3.12,850,2650
2017-07-01,2,2.86,950,2800
2017-07-01,1,3.79,550,2000
2017-07-01,2,3.06,850,2600
2017-06-01,2,2.99,950,2700
2017-06-01,2,3.21,950,2900
2017-06-01,1,4.85,450,2300
2017-06-01,2,3.24,850,2750
2017-06-01,2,2.95,1050,3100
2017-06-01,0,4.44,450,2000
2017-05-01,1,4.22,450,2000
2017-04-01,2,2.99,950,2800
2017-04-01,2,3.18,850,2700
2017-04-01,2,2.73,950,2700
2017-04-01,2,2.88,950,2600
2017-04-01,2,2.77,950,2500
2017-04-01,2,3.43,950,3100
2017-04-01,2,3.29,850,2800
2017-04-01,3,2.8,1250,3500
2017-04-01,3,2.88,1250,3600
2017-03-01,2,3.02,850,2700
2017-03-01,2,3.18,850,2700
2017-03-01,2,3.29,850,2800
2017-03-01,2,3.32,950,3000
2017-03-01,2,2.87,1050,2900
2017-03-01,1,4.32,450,2050
2017-03-01,2,3.36,850,3000
2017-03-01,2,3.21,950,2900
2017-03-01,1,4.23,450,2000
2017-03-01,2,2.99,950,2700
2017-03-01,2,3.23,850,2750
2017-03-01,3,2.81,1250,3600
2017-03-01,3,3.07,1250,3800
2017-03-01,2,3.09,950,2800
2017-03-01,1,3.42,550,1800
2017-03-01,2,3.18,850,2700
2017-03-01,3,2.12,1650,3500
2017-03-01,2,3.16,950,3000
2017-03-01,2,2.95,950,2800
2017-03-01,2,3.06,850,2600
2017-03-01,2,3.29,850,2800
2017-03-01,1,3.55,550,1950
2017-03-01,2,3.0,950,2850
2017-03-01,2,3.06,850,2600
2017-03-01,2,2.89,950,2750
2017-03-01,0,4.89,450,2200
2017-02-01,2,3.14,850,2800
2017-02-01,2,2.91,950,2850
2017-02-01,2,3.36,850,3000
2017-02-01,3,2.73,1250,3500
2017-02-01,2,2.88,950,2600
2017-02-01,2,2.99,950,2700
2017-02-01,2,2.7,950,2500
2017-02-01,2,3.02,950,2800
2017-02-01,2,2.95,950,2800
2017-02-01,2,3.18,850,2700
2017-02-01,0,4.44,450,2000
2017-02-01,2,3.41,850,2900
2017-02-01,2,3.37,950,3200
2017-01-01,1,3.51,550,2000
2017-01-01,1,4.02,450,1900
2017-01-01,2,2.92,950,2700
2017-01-01,1,4.64,450,2200
2017-01-01,2,3.76,850,3200
2017-01-01,2,3.43,1050,3600
2016-12-01,2,3.09,950,2800
2016-12-01,2,3.18,850,2700
2016-12-01,1,3.75,550,1900
2016-11-01,1,4.17,550,2200
2016-10-01,1,3.98,550,2100
2016-10-01,3,2.89,1250,3700
2016-10-01,1,3.98,550,2100
2016-10-01,1,3.82,550,2100
2016-09-01,1,4.11,450,1950
2016-09-01,1,3.98,550,2100
2016-09-01,2,3.53,850,3000
2016-09-01,2,3.31,950,3100
2016-09-01,0,4.22,450,1900
2016-08-01,2,3.15,950,2850
2016-08-01,2,2.93,950,2650
2016-08-01,2,3.32,950,3000
2016-08-01,1,3.79,550,2000
2016-08-01,2,3.06,850,2600
2016-08-01,1,4.36,550,2300
2016-08-01,1,5.31,550,2800
2016-08-01,2,3.29,850,2800
2016-08-01,2,3.12,850,2650
2016-07-01,2,3.24,950,3000
2016-07-01,1,4.75,450,2300
2016-07-01,2,2.89,950,2750
2016-07-01,2,3.16,950,3000
2016-06-01,2,2.81,950,2600
2016-06-01,2,2.97,950,2750
2016-06-01,1,4.23,450,2000
2016-06-01,2,3.29,850,2800
2016-06-01,1,4.65,450,2200
2016-06-01,2,2.99,950,2700
2016-05-01,1,4.64,450,2200
2016-05-01,2,4.1,950,3800
2016-05-01,1,4.36,550,2300
2016-05-01,2,3.36,850,3000
2016-05-01,0,4.89,450,2200
2016-05-01,2,3.16,950,3000
2016-04-01,1,5.31,450,2400
2016-04-01,2,3.41,850,2900
2016-04-01,1,4.36,550,2300
2016-04-01,1,4.17,550,2200
2016-04-01,1,4.44,450,2100
2016-04-01,2,3.08,950,2850
2016-04-01,3,2.89,1250,3700
2016-04-01,2,3.15,950,2850
2016-04-01,2,3.26,950,3100
2016-03-01,1,3.68,550,2100
2016-03-01,1,4.85,450,2300
2016-03-01,2,3.53,850,3000
2016-03-01,2,3.24,850,2750
2016-03-01,1,4.36,550,2300
2016-03-01,1,3.98,550,2100
2016-03-01,3,2.97,1250,3800
2016-03-01,1,4.64,450,2200
2016-03-01,2,3.11,950,2950
2016-03-01,2,3.18,850,2700
2016-03-01,2,3.18,850,2700
2016-03-01,0,4.33,450,1950
2016-02-01,2,3.29,850,2800
2016-02-01,2,3.26,950,3100
2016-01-01,2,3.15,950,2850
2016-01-01,1,4.43,450,2100
2016-01-01,2,3.1,950,2800
2016-01-01,2,3.13,1050,3300
2016-01-01,3,2.97,1250,3800
2016-01-01,1,4.65,450,2200
2016-01-01,2,3.24,950,3000
2016-01-01,2,3.17,850,2700
2016-01-01,2,3.53,850,3000
2016-01-01,2,3.65,850,3100
2016-01-01,2,3.47,950,3300
2016-01-01,0,5.33,450,2400
2015-12-01,0,4.89,450,2200
2015-11-01,2,3.32,950,3000
2015-10-01,3,2.3,2250,5200
2015-10-01,2,3.76,850,3200
2015-09-01,2,3.53,850,3000
2015-09-01,3,2.32,1550,3600
2015-08-01,3,3.39,1250,4200
2015-08-01,3,3.08,1250,4000
2015-08-01,3,3.39,1250,4200
2015-08-01,3,2.26,1550,3500
2015-07-01,1,4.36,550,2300
2015-07-01,2,3.54,950,3200
2015-07-01,2,3.76,950,3400
2015-07-01,2,3.31,950,3000
2015-07-01,2,3.32,950,3000
2015-07-01,2,3.7,850,3150
2015-07-01,2,3.54,950,3200
2015-07-01,1,4.36,550,2400
2015-07-01,2,2.95,950,2800
2015-06-01,3,2.83,1450,4200
2015-06-01,2,3.53,850,3000
2015-06-01,2,3.56,950,3300
2015-06-01,2,3.41,850,2900
2015-06-01,3,2.26,1550,3500
2015-06-01,1,4.27,550,2350
2015-05-01,1,5.09,450,2300
2015-05-01,2,3.54,950,3200
2015-05-01,3,3.63,1250,4500
2015-05-01,2,3.53,850,3000
2015-05-01,2,3.37,950,3050
2015-05-01,2,3.24,950,3000
2015-05-01,2,3.53,850,3000
2015-05-01,2,3.54,950,3200
2015-05-01,2,3.24,950,3000
2015-05-01,2,3.76,850,3200
2015-05-01,1,5.06,450,2400
2015-05-01,2,2.96,950,2900
2015-05-01,2,3.36,850,3000
2015-05-01,2,3.47,850,3100
2015-05-01,2,3.65,850,3100
2015-05-01,2,2.95,950,2800
2015-04-01,1,4.36,550,2300
2015-04-01,3,3.12,1250,4000
2015-04-01,2,3.02,950,2800
2015-04-01,2,3.76,950,3400
2015-04-01,1,4.43,450,2100
2015-04-01,2,3.53,850,3000
2015-04-01,2,3.21,950,2900
2015-04-01,1,4.17,550,2200
2015-04-01,1,4.64,450,2200
2015-04-01,2,3.43,950,3100
2015-04-01,3,3.12,1250,4000
2015-04-01,3,3.12,1250,4000
2015-04-01,3,3.12,1250,4000
2015-04-01,2,3.29,850,2800
2015-04-01,1,4.55,550,2400
2015-04-01,3,3.15,1250,3900
2015-04-01,3,3.04,1250,3900
2015-04-01,2,3.1,950,2800
2015-04-01,2,3.41,850,2900
2015-04-01,3,3.23,1250,4000
2015-04-01,3,2.32,1550,3600
2015-04-01,3,2.32,1550,3600
2015-04-01,0,4.67,450,2100
2015-04-01,0,5.56,450,2500
2015-04-01,3,2.65,1550,4100
2015-04-01,0,5.56,450,2500
2015-04-01,0,4.89,450,2200
2015-03-01,1,5.53,450,2500
2015-03-01,2,3.7,850,3300
2015-03-01,2,3.53,850,3000
2015-03-01,2,3.02,850,2700
2015-03-01,2,3.76,850,3200
2015-03-01,2,3.53,850,3000
2015-03-01,3,3.23,1250,4000
2015-03-01,2,3.24,950,3000
2015-03-01,3,2.97,1250,3800
2015-03-01,1,4.39,550,2500
2015-03-01,3,2.97,1250,3800
2015-03-01,3,3.01,1250,3850
2015-03-01,3,3.12,1250,4000
2015-03-01,2,3.53,850,3000
2015-03-01,1,4.36,550,2300
2015-03-01,2,3.53,850,3000
2015-03-01,1,5.06,450,2400
2015-03-01,2,3.53,850,3000
2015-03-01,2,3.88,850,3300
2015-03-01,2,3.32,950,3000
2015-03-01,1,4.75,450,2300
2015-03-01,2,3.31,950,3100
2015-03-01,2,2.73,1050,3000
2015-03-01,2,3.75,850,3350
2015-03-01,2,3.32,950,3000
2015-03-01,2,3.43,950,3100
2015-03-01,2,3.7,850,3300
2015-03-01,2,3.21,950,2900
2015-03-01,2,3.76,850,3200
2015-02-01,2,2.92,950,2700
2015-02-01,1,4.85,450,2300
2015-02-01,2,3.65,950,3300
2015-02-01,3,2.91,1250,3600
2015-02-01,2,3.35,950,3100
2015-02-01,2,3.32,950,3000
2015-02-01,2,3.76,950,3400
2015-02-01,2,3.53,850,3000
2015-02-01,2,3.67,950,3400
2015-02-01,2,3.54,950,3200
2015-02-01,2,3.1,950,2800
2015-02-01,3,3.12,1250,4000
2015-02-01,1,5.06,450,2400
2015-02-01,3,3.23,1250,4000
2015-02-01,1,5.27,450,2500
2015-02-01,2,3.56,1050,3600
2015-02-01,1,4.85,450,2300
2015-02-01,2,3.32,950,3000
2015-01-01,2,3.18,850,2700
2015-01-01,1,4.74,550,2500
2015-01-01,2,3.65,850,3100
2015-01-01,2,3.76,950,3400
2015-01-01,1,4.64,450,2200
2015-01-01,2,3.54,950,3200
2015-01-01,1,5.27,450,2500
2015-01-01,2,3.65,850,3100
2015-01-01,2,3.56,1050,3600
2015-01-01,1,4.25,650,2700
2015-01-01,1,5.75,450,2600
2015-01-01,1,5.49,450,2600
2015-01-01,2,3.53,850,3000
2015-01-01,1,4.74,550,2500
2015-01-01,2,3.32,950,3000
2015-01-01,1,5.31,550,2800
2015-01-01,1,5.06,450,2400
2015-01-01,1,4.74,550,2500
2015-01-01,2,3.56,950,3300
2015-01-01,2,3.67,950,3300
2015-01-01,2,3.65,850,3100
